Blog_ID,Author,Author_ID,Title,Publication_Date,Blog Text
aifGMIm6rf,Daniel Clark,vYeoSXh141,Mysterious Story Beyond the Stars,1943-12-11,RT @JLachance04: What a day @davislachance and @braedonrice get #twitter @BigDenMoments
kEa8zxvYhC,Alice Johnson,5NZPkj9pLq,Fantastic Journey Beyond the Stars,1977-10-27,#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk
7jAVFbFezC,Charlotte Lee,9D1zKlADVP,Incredible Story of the Ancient World,1927-10-14,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter
bVhVgxPZO2,Henry Lewis,qScirT8spM,Fantastic Life in the Mountains,1936-04-08,Watching ice cream sandwich. So far it only melted when attempting facial recognition during unlock :) YouTube.com/android #Samsung #google
SaMELJ4Z2h,Sophia Garcia,prnNkm5ttQ,Magical Story Under the Sea,1908-10-28,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
lgAzwhUpD3,Isabella Hernandez,OLFXkkWyGa,Mysterious Life of the Ancient World,1933-09-03,#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F
NqmkMyfpdC,Eve Hall,XwIDFU20F1,Mysterious Story in the Future,1999-01-28,"Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin"
8eJHNXNWxM,Amelia Davis,Y1nUUcDyXG,Mysterious Secret Under the Sea,1953-07-07,@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month.
RkbWPLnuBJ,Mason Williams,uUJJLzVVaH,Incredible Life of the Ancient World,1927-04-06,Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime
NSdxgrDZEG,Ivy Garcia,xqPDa06JNe,Magical Journey in the Future,1943-04-18,"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs"
xB0ZVgJByg,Noah Moore,ZcdMu76GTK,Mysterious Life Under the Sea,1928-11-11,"#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva"
t2XYnTcPZ2,Mia Hall,NqwEGj9meE,Fantastic Secret in the Future,1959-07-17,"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers..."
L0OymxZe3g,Jacob Smith,Zz9Tj0DuOQ,Incredible Secret Beyond the Stars,1901-09-13,"#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w"
JSAlhgGDMk,Ethan Miller,ufuyVvRByv,Fantastic Secret Under the Sea,1960-07-16,Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu
FYbQKmwd1z,Aiden Brown,qvq3wuZc3M,Incredible Secret Under the Sea,2021-01-07,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
TgJyXwfvFY,Amelia Hall,qqxaRGecEV,Mysterious Journey in the Future,2019-07-25,@SamsungMobileUS @Apple would disagree with you right now.
n7QoSM9HYw,Liam Smith,97Nqy7bGDW,Incredible Secret in the Mountains,1908-02-27,RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...
X9Y1TYytHL,Isabella Lopez,pdD8HPH47y,Amazing Journey in the Mountains,2003-07-05,#SamsungGalaxyNexus #google #android #IceCreamSandwich http://t.co/6YidLr0N
cnoFIyg3R6,Lucas Lee,LrzeD2gAqe,Mysterious Story Under the Sea,1919-01-22,On Google+ then go here http://t.co/oTBwkxo9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork
qZIavnQaCK,Noah Robinson,WQSJEEGfRd,Fantastic Life Under the Sea,1959-08-05,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd
TV3tio3hMa,Charlotte Davis,HiyVGE8Rah,Fantastic Adventure Beyond the Stars,1950-10-27,"Hey @Apple, pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said, your hold music is crap."
umVPCyZeVn,Liam Miller,aGcmvIwOHK,Magical Secret in the Mountains,1936-04-22,"At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)"
JS2PwC4VUU,Evelyn Jackson,FPD9YyZXu6,Mysterious Story in the Future,1913-07-13,Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules?  #Microsoft #SharePoint
owief51R61,Emma Davis,NVK8v31NOu,Fantastic Secret in the Future,1999-10-18,People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.
BI7pK8nayU,Evelyn Smith,2Kq8sTsUwl,Fantastic Secret Under the Sea,1997-08-14,pues esto fue todo por hoy! ;D bye #FB sigo un rato más por #twitter
I6EnQ9W70J,Frank Davis,ewC321tGmN,Fantastic Story Beyond the Stars,1967-02-26,Waz Sup #Twitter
YH1QpWFsia,Charlotte Williams,iTmkIWYU3C,Fantastic Life of the Ancient World,1950-09-18,You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease
M5rqIlZpGP,Ethan Robinson,feVd0yLtoR,Incredible Journey in the Mountains,1967-02-07,WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE
yOyUguBq3O,Lucas Lee,WMXRifpXg8,Amazing Journey of the Ancient World,1909-11-14,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.
